0,023	11,786	1,276	1,173
0,039	11,926	1,701	1,172
0,056	12,121	1,222	1,172
0,073	12,453	1,775	1,173
0,089	11,926	1,358	1,170
0,106	11,618	1,371	1,174
0,123	11,469	1,233	1,172
0,140	12,228	1,160	1,173
0,155	12,404	1,078	1,175
0,172	11,571	1,025	1,172
0,189	12,278	1,564	1,173
0,206	11,493	1,088	1,172
0,223	12,313	1,297	1,173
0,238	12,414	1,149	1,172
0,255	12,048	1,260	1,171
0,272	12,739	1,661	1,173
0,290	12,418	1,601	1,174
0,306	12,333	1,270	1,173
0,323	12,316	1,276	1,172
0,340	11,688	1,606	1,170
0,355	11,893	1,630	1,170
0,372	12,253	1,466	1,173
0,389	12,029	1,221	1,172
0,406	12,044	1,175	1,171
0,423	11,685	0,969	1,173
0,440	12,267	1,215	1,174
0,456	11,548	1,228	1,173
0,473	12,194	1,316	1,171
0,489	12,338	1,211	1,171
0,507	12,186	1,946	1,172
0,523	11,580	1,426	1,171
0,540	11,714	1,316	1,173
0,556	12,014	1,150	1,173
0,573	11,618	1,186	1,172
0,590	12,360	1,367	1,176
0,607	11,623	1,511	1,174
0,623	11,729	1,286	1,174
0,640	12,464	1,066	1,172
0,656	12,061	1,288	1,174
0,673	11,808	1,164	1,174
0,690	12,071	1,053	1,174
0,707	11,490	1,298	1,174
0,723	11,765	1,055	1,175
0,740	11,882	1,319	1,171
0,757	11,278	1,187	1,169
0,773	11,845	1,494	1,170
0,789	12,381	1,494	1,174
0,806	12,504	0,889	1,172
0,823	12,057	0,985	1,171
0,840	12,057	1,431	1,172
0,857	11,936	1,010	1,170
0,873	12,002	1,324	1,172
0,889	12,002	1,324	1,172
0,907	11,952	1,137	1,172
0,923	11,275	1,162	1,173
0,940	12,454	1,502	1,174
0,957	12,358	1,285	1,173
0,973	12,071	1,270	1,173
0,990	11,843	1,533	1,173
1,007	11,507	1,461	1,172
1,024	11,883	1,431	1,174
1,039	12,266	1,161	1,171
1,056	11,992	1,615	1,172
1,074	11,742	1,141	1,173
1,089	12,174	1,561	1,174
1,106	11,831	1,392	1,170
1,123	12,167	1,173	1,172
1,141	12,483	1,185	1,174
1,156	11,512	1,277	1,173
1,173	12,233	1,377	1,173
1,191	12,134	1,305	1,173
1,207	11,634	1,212	1,175
1,224	11,892	1,386	1,174
1,240	12,089	1,505	1,174
1,257	11,463	1,535	1,177
1,273	12,053	1,016	1,172
1,290	12,044	1,052	1,171
1,307	11,393	0,973	1,173
1,323	11,896	1,462	1,173
1,340	11,940	1,475	1,172
1,357	12,463	1,708	1,171
1,374	12,138	1,140	1,174
1,390	11,956	1,097	1,173
1,407	11,897	2,004	1,173
1,424	11,980	1,181	1,172
1,441	12,564	1,563	1,174
1,456	12,497	1,319	1,174
1,474	12,005	1,775	1,174
1,491	11,730	1,157	1,173
